ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
23,BAR,11,SPARE PARTS,793935,29-Oct-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,100,,,,,1,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,100,19,,,,,1,100,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,798403,17-Nov-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,17,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,800003,24-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,13,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,800005,23-Nov-20,,,90191,90191,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-Manual,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,15,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,805086,11-Dec-20,,,90178,90178,YTML-Stitching-YTM-07 - Stitching-QUILTING-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,6,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,805094,11-Dec-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100,,,,,5,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,500,6,,,,,5,500,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,807555,22-Dec-20,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,100,,,,,6,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,600,0,,,,,6,600,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,811656,08-Jan-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,80,,,,,4,20077,20077,NEEDLE BAR BUSH (SINGLE NEEDLE) (Consumable-Local),PCS,320,20,,,,,4,320,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,820587,11-Feb-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,80,,,,,4,20077,20077,NEEDLE BAR BUSH (SINGLE NEEDLE) (Consumable-Local),PCS,320,12,,,,,4,320,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,820613,11-Feb-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,80,,,,,4,20077,20077,NEEDLE BAR BUSH (SINGLE NEEDLE) (Consumable-Local),PCS,320,12,,,,,4,320,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,822065,16-Feb-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,100,,,,,4,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,400,44,,,,,4,400,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,822302,16-Feb-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,44,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,822442,17-Feb-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100,,,,,4,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,400,40,,,,,4,400,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,827478,10-Mar-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,38,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,828168,12-Mar-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100,,,,,1,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,100,37,,,,,1,100,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,828908,13-Mar-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,100,,,,,3,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,300,34,,,,,3,300,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,831639,27-Mar-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,80,,,,,2,20077,20077,NEEDLE BAR BUSH (SINGLE NEEDLE) (Consumable-Local),PCS,160,10,,,,,2,160,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,833807,03-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,100,,,,,1,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,100,33,,,,,1,100,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,836245,12-Apr-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,100,,,,,4,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,400,29,,,,,4,400,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,836654,14-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,188.1,,,,,3,20078,20078,NEEDLE BAR BUSH DELTA (COMFORTER (Consumable-Local),PCS,564.3,3,,,,,3,564.3,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,836969,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,27,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,838939,26-Apr-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100,,,,,3,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,300,24,,,,,3,300,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,842181,10-May-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,22,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,844570,22-May-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100,,,,,4,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,400,18,,,,,4,400,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,845601,28-May-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,100,,,,,5,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,500,11,,,,,5,500,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,846235,28-May-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,11,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,846279,29-May-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,9,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,847869,05-Jun-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,100,,,,,6,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,600,1,,,,,6,600,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,848251,05-Jun-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,1,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,849334,09-Jun-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100,,,,,1,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,100,0,,,,,1,100,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,857422,13-Jul-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,188.1,,,,,2,20078,20078,NEEDLE BAR BUSH DELTA (COMFORTER (Consumable-Local),PCS,376.2,1,,,,,2,376.2,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,858267,16-Jul-21,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,80,,,,,5,20077,20077,NEEDLE BAR BUSH (SINGLE NEEDLE) (Consumable-Local),PCS,400,5,,,,,9,1104.92,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,858267,16-Jul-21,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,176.23,,,,,4,43093,43093,NEEDLE BAR P # 110-91303 WITH BUSH P # B1403-553 S/N (Consumable-Local),NOS,704.92,8,,,,,9,1104.92,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,867643,28-Aug-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,48,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,869147,02-Sep-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,46,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,869405,03-Sep-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,188.1,,,,,1,20078,20078,NEEDLE BAR BUSH DELTA (COMFORTER (Consumable-Local),PCS,188.1,0,,,,,6,688.1,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,869405,03-Sep-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100,,,,,5,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,500,37,,,,,6,688.1,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,869478,03-Sep-21,,,90209,90209,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-Manual,,,100,,,,,4,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,400,37,,,,,4,400,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,870119,07-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,35,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,871268,10-Sep-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,33,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,872762,16-Sep-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,31,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,874367,22-Sep-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,100,,,,,5,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,500,26,,,,,5,500,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,874790,24-Sep-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,100,,,,,4,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,400,22,,,,,4,400,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,880230,15-Oct-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,20,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,880543,16-Oct-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,100,,,,,4,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,400,16,,,,,4,400,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,881918,25-Oct-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,100,,,,,3,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,300,13,,,,,3,300,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,884504,02-Nov-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,100,,,,,4,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,400,9,,,,,4,400,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,884505,05-Nov-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,100,,,,,4,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,400,5,,,,,4,400,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,884933,05-Nov-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,210,,,,,6,20078,20078,NEEDLE BAR BUSH DELTA (COMFORTER (Consumable-Local),PCS,1260,30,,,,,6,1260,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,886403,09-Nov-21,,,90292,90292,YTML-Stitching-YTM-07-UNIT 36 YTM 7 Bldg E-Third Floor-Sewing-General,,,100,,,,,2,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,200,3,,,,,2,200,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,889737,22-Nov-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,71.72413793,,,for machine repairing,,3,20077,20077,NEEDLE BAR BUSH (SINGLE NEEDLE) (Consumable-Local),PCS,215.1724138,26,,,,,3,215.1724138,,38086160.02,,,783755340.3,
23,BAR,11,SPARE PARTS,889975,23-Nov-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,100,,,with replacement,,1,20063,20063,NEEDLE BAR (110-35003) (JUKI) (Consumable-Local),PCS,100,2,,,,,1,100,,38086160.02,,,783755340.3,
23,BAR,18,MECHANICAL,781747,09-Sep-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,200,,,,,2,6827321001,6827321001,N.BAR THREAD GUIDE P# MH16K FOR F/L C007KD (---) (L-C) (Consumable-Local),NOS,400,0,,,,,2,400,,38086160.02,,,783755340.3,
25,BASE,17,ELECTRICAL,849392,11-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,463.2711111,,,,,18,17805,17805,BASE (RELAY BASE 14-PIN FINDER) (Consumable-Local),NOS,8338.88,0,,,,,18,8338.88,,38086160.02,,,783755340.3,
25,BASE,17,ELECTRICAL,863648,09-Aug-21,,,90230,90230,YTML-Stitching-YTM-07- Bldg B-General-General,,,910,,,,,1,17805,17805,BASE (RELAY BASE 14-PIN FINDER) (Consumable-Local),NOS,910,23,,,,,1,910,,38086160.02,,,783755340.3,
25,BASE,17,ELECTRICAL,882130,26-Oct-21,,,90310,90310,YTML-Stitching-YTM-07-UNIT 42 YTM 7 Bldg F-Second Floor-Sewing-General,,,910,,,,,18,17805,17805,BASE (RELAY BASE 14-PIN FINDER) (Consumable-Local),NOS,16380,5,,,,,18,16380,,38086160.02,,,783755340.3,
26,BATTERY,17,ELECTRICAL,871416,11-Sep-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,8418,,,FORK LIFTER USE,,1,21622,21622,BATTERY 12V 100 AMP EX-100 96AH EXIDE (Consumable-Local),NOS,8418,0,,,,,1,8418,,38086160.02,,,783755340.3,
26,BATTERY,21,GENERAL MATERIAL,762143,13-Jun-20,,,90174,90174,YTML-Stitching-YTM-07-General-General-General,,,21220,,,,,2,917,917,BATTERY H52 210AH/200AH 12 V N245 EXIDE (Consumable-Local),NOS,42440,0,,,,,2,42440,,38086160.02,,,783755340.3,
29,BEARING,11,SPARE PARTS,783309,16-Sep-20,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,1700,,,,,2,42306,42306,LINEAR BEARING LM-30-UU (EMBROIDRY) (Consumable-Local),NOS,3400,16,,,,,2,3400,,38086160.02,,,783755340.3,
29,BEARING,11,SPARE PARTS,858913,27-Jul-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,1180,,,,,4,1183,1183,BEARING UC-206 56206 FAG (Consumable-Local),NOS,4720,0,,,,,4,4720,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,732996,02-Jan-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,355,,,,,6,595,595,BALL BEARING 6002-2RSH SKF (Consumable-Local),NOS,2130,0,,,,,10,3410,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,732996,02-Jan-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,320,,,,,4,600,600,BALL BEARING 6004 SKF (Consumable-Local),NOS,1280,0,,,,,10,3410,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,768924,15-Jul-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,285,,,,,12,1067,1067,BEARING 6300-2RSR (Consumable-Local),NOS,3420,0,,,,,24,4560,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,768924,15-Jul-20,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,95,,,,,12,675,675,BALL BEARING 628-ZZ (Consumable-Local),NOS,1140,0,,,,,24,4560,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,807827,23-Dec-20,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,275,,,,,6,595,595,BALL BEARING 6002-2RSH SKF (Consumable-Local),NOS,1650,18,,,,,6,1650,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,835825,12-Apr-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,275,,,3rd floor A building,,2,595,595,BALL BEARING 6002-2RSH SKF (Consumable-Local),NOS,550,16,,,,,2,550,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,858913,27-Jul-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,1980,,,,,4,33183,33183,"BEARING UC-210, FAG (Consumable-Local)",NOS,7920,0,,,,,4,7920,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,863309,07-Aug-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,565,,,,,2,645,645,BALL BEARING 6204-2RSH C3 SKF (Consumable-Local),NOS,1130,4,,,,,2,1130,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,870866,09-Sep-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,245,,,,,1,25214,25214,BALL BEARING 6202 2Z C3 FAG (Consumable-Local),NOS,245,23,,,,,1,245,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,875823,28-Sep-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,275,,,,,3,595,595,BALL BEARING 6002-2RSH SKF (Consumable-Local),NOS,825,1,,,,,3,825,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,881632,21-Oct-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,645,,,,,2,648,648,BALL BEARING 6205-2RS SKF (Consumable-Local),NOS,1290,2,,,,,2,1290,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,888274,16-Nov-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,390,,,,,3,6349421002,6349421002,BALL BEARING 6303-ZZ (SKF) (L-C) (Consumable-Local),NOS,1170,0,,,,,3,1170,,38086160.02,,,783755340.3,
29,BEARING,18,MECHANICAL,889064,19-Nov-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,565,,,,,4,645,645,BALL BEARING 6204-2RSH C3 SKF (Consumable-Local),NOS,2260,0,,,,,4,2260,,38086160.02,,,783755340.3,
30,BELL,17,ELECTRICAL,879406,13-Oct-21,,,90230,90230,YTML-Stitching-YTM-07- Bldg B-General-General,,,2035,,,,,4,43897,43897,"ALARAM BELL 12"" 220 V (Consumable-Local)",NOS,8140,8,,,,,4,8140,,38086160.02,,,783755340.3,
30,BELL,17,ELECTRICAL,879407,13-Oct-21,,,90229,90229,YTML-Stitching-YTM-07- Bldg A-General-General,,,2035,,,,,4,43897,43897,"ALARAM BELL 12"" 220 V (Consumable-Local)",NOS,8140,8,,,,,4,8140,,38086160.02,,,783755340.3,
30,BELL,17,ELECTRICAL,879408,14-Oct-21,,,90279,90279,YTML-Stitching-YTM-07- Bldg E-General-General,,,2035,,,,,4,43897,43897,"ALARAM BELL 12"" 220 V (Consumable-Local)",NOS,8140,4,,,,,4,8140,,38086160.02,,,783755340.3,
30,BELL,17,ELECTRICAL,879413,13-Oct-21,,,90263,90263,YTML-Stitching-YTM-07- Bldg C-General-General,,,2035,,,,,4,43897,43897,"ALARAM BELL 12"" 220 V (Consumable-Local)",NOS,8140,8,,,,,4,8140,,38086160.02,,,783755340.3,
30,BELL,17,ELECTRICAL,880234,15-Oct-21,,,90262,90262,YTML-Stitching-YTM-07-UNIT 31 YTM 7 Bldg D-Ground Floor-General-General,,,2035,,,,,2,43897,43897,"ALARAM BELL 12"" 220 V (Consumable-Local)",NOS,4070,2,,,,,2,4070,,38086160.02,,,783755340.3,
32,BELT,11,SPARE PARTS,648090,03-Jan-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,75,,,FOR BOTH BUILDING USE IN SEWING MACHINES,,5,21414,21414,V BELT RUBBER 41 (JUKI) (Consumable-Local),PCS,375,13,,,,,7,525.0325,,38086160.02,,,783755340.3,
32,BELT,11,SPARE PARTS,648090,03-Jan-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,75.01625,,,FOR BOTH BUILDING USE IN SEWING MACHINES,,2,21415,21415,V BELT RUBBER 42 (JUKI) (Consumable-Local),PCS,150.0325,16,,,,,7,525.0325,,38086160.02,,,783755340.3,
32,BELT,11,SPARE PARTS,661928,26-Feb-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,40,,,,,2,19567,19567,FRONT PULLY FOR BELT (M-179) (CUTT (Consumable-Local),PCS,80,6,,,,,2,80,,38086160.02,,,783755340.3,
32,BELT,11,SPARE PARTS,685361,12-Jun-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,40,,,,,6,19567,19567,FRONT PULLY FOR BELT (M-179) (CUTT (Consumable-Local),PCS,240,0,,,,,6,240,,38086160.02,,,783755340.3,
32,BELT,11,SPARE PARTS,701648,20-Aug-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,75,,,,,2,21414,21414,V BELT RUBBER 41 (JUKI) (Consumable-Local),PCS,150,11,,,,,8,1750.0325,,38086160.02,,,783755340.3,
32,BELT,11,SPARE PARTS,701648,20-Aug-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,75,,,,,2,21406,21406,V BELT 35 (JUKI) (Consumable-Local),PCS,150,16,,,,,8,1750.0325,,38086160.02,,,783755340.3,
32,BELT,11,SPARE PARTS,701648,20-Aug-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,650,,,,,2,21302,21302,TIMING BELT (HTD 600 5M) (DELTA MAC (Consumable-Local),PCS,1300,4,,,,,8,1750.0325,,38086160.02,,,783755340.3,
32,BELT,11,SPARE PARTS,701648,20-Aug-19,,,40474,40474,YTML-Stitching-YTM-07-General-Sewing-General,,,75.01625,,,,,2,21415,21415,V BELT RUBBER 42 (JUKI) (Consumable-Local),PCS,150.0325,14,,,,,8,1750.0325,,38086160.02,,,783755340.3,
32,BELT,11,SPARE PARTS,733136,02-Jan-20,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,10,,,,,12,20735,20735,ROLL PIN FOR BELT (M-180) (CUTTING M (Consumable-Local),PCS,120,0,,,,,13,195.01625,,38086160.02,,,783755340.3,
